-135.625,7.5
-133.125,5.5
-74.375,-79.5
53.125,-16.5
53.125,80.5
-150.625,78.5
124.375,42.5
-161.875,-78.5
-136.875,36.5
51.875,-71.5
38.125,68.5
140.625,34.5
34.375,52.5
-54.375,-29.5
73.125,5.5
174.375,-12.5
53.125,-72.5
-21.875,73.5
1.875,18.5
8.125,85.5
6.875,86.5
-81.875,31.5
4.375,-3.5
33.125,-5.5
-26.875,0.5
41.875,-81.5
91.875,49.5
-1.875,-59.5
-106.875,-0.5
121.875,4.5
-94.375,1.5
8.125,-17.5
6.875,39.5
-178.125,50.5
30.625,73.5
-175.625,5.5
168.125,3.5
73.125,84.5
139.375,-77.5
45.625,-7.5
169.375,-42.5
-6.875,76.5
-90.625,-26.5
65.625,-54.5
19.375,-43.5
89.375,12.5
146.875,53.5
179.375,83.5
-98.125,73.5
143.125,15.5
-135.625,87.5
-34.375,67.5
126.875,1.5
11.875,21.5
-175.625,31.5
38.125,-70.5
176.875,24.5
118.125,35.5
28.125,37.5
94.375,-30.5
-151.875,-52.5
119.375,1.5
5.625,78.5
-113.125,-50.5
-171.875,66.5
-146.875,66.5
146.875,-64.5
73.125,35.5
-164.375,-10.5
66.875,-82.5
-171.875,-12.5
-90.625,68.5
-5.625,81.5
106.875,-46.5
33.125,11.5
-141.875,-15.5
50.625,-18.5
146.875,30.5
166.875,-31.5
-20.625,-18.5
91.875,25.5
-86.875,19.5
-5.625,59.5
26.875,76.5
-173.125,-56.5
98.125,63.5
-33.125,71.5
-66.875,-62.5
105.625,64.5
98.125,-31.5
-175.625,-1.5
-128.125,46.5
-36.875,24.5
84.375,-43.5
73.125,10.5
170.625,0.5
170.625,-76.5
170.625,-86.5
98.125,-51.5
54.375,-13.5
-23.125,23.5
55.625,62.5
-155.625,-31.5
-83.125,-38.5
170.625,61.5
-14.375,58.5
165.625,-16.5
-89.375,72.5
-149.375,-30.5
-114.375,48.5
-36.875,-63.5
154.375,48.5
129.375,-10.5
-35.625,-87.5
-139.375,-48.5
143.125,-18.5
49.375,-28.5
-30.625,45.5
64.375,10.5
-33.125,-39.5
-20.625,-51.5
-91.875,52.5
-16.875,18.5
1.875,21.5
-51.875,86.5
160.625,-17.5
51.875,-51.5
4.375,69.5
-128.125,-11.5
174.375,-78.5
145.625,61.5
-138.125,-64.5
-179.375,10.5
164.375,-18.5
-141.875,-74.5
41.875,15.5
45.625,60.5
-68.125,12.5
-49.375,-66.5
69.375,66.5
149.375,-87.5
-89.375,-89.5
0.625,-46.5
-145.625,-12.5
84.375,-71.5
139.375,-42.5
119.375,-67.5
-61.875,-35.5
-79.375,-23.5
58.125,80.5
108.125,-1.5
-0.625,16.5
105.625,-36.5
-131.875,4.5
110.625,-0.5
48.125,-86.5
-14.375,74.5
-150.625,30.5
-60.625,51.5
-123.125,81.5
-113.125,60.5
-54.375,-58.5
30.625,26.5
54.375,55.5
-114.375,-35.5
124.375,-39.5
-151.875,-2.5
-140.625,80.5
-0.625,-44.5
-46.875,-21.5
103.125,37.5
115.625,-37.5
-75.625,-18.5
43.125,17.5
-130.625,3.5
-4.375,15.5
-94.375,-36.5
119.375,-20.5
63.125,-32.5
168.125,54.5
113.125,4.5
-153.125,25.5
158.125,40.5
-68.125,-35.5
108.125,-47.5
119.375,52.5
-143.125,15.5
-35.625,-46.5
109.375,2.5
-153.125,64.5
-15.625,-41.5
43.125,26.5
-143.125,36.5
159.375,4.5
-44.375,-26.5
56.875,62.5
60.625,2.5
-175.625,33.5
-121.875,53.5
-161.875,67.5
