-101.25,33.65,27.141268
-80.03,39.15,12.486096
-94.62,48.72,10.761958
-108.53,39.12,42.769744
-106.22,45.82,25.139043
-108.7,32.35,37.680756
-117.53,47.63,21.607341
-121.57,39.5,3.003337
-84.67,39.05,9.1768632
-99.3,39.23,19.883204
-109.87,42.87,62.458287
-98.98,42.53,19.521691
-75.58,38.37,1.7241379
-100.87,36.82,24.58287
-119.8167,38.6667,54.19911
-78.42,36.37,5.7007786
-79.72,39.92,9.7330367
-103.73,36.3,49.555061
-99.17,29.35,9.3993326
-100.13,36.43,25.389321
-95.75,40.37,9.5105673
-118.454,45.559,34.927697
-99.32,39.73,17.797553
-97.35,32.82,7.6195773
-89.68,45.18,12.40267
-80.22,37.23,12.486096
-95.97,28.7,1.7241379
-72,44.32,7.3971079
-82.22,34.9,9.7608454
-101.25,37.93,27.057842
-110.88,33.4,31.813126
-111.63,39.25,50.305895
-103.47,43.43,31.813126
-113.43,48.75,40.294772
-94.35,45.97,11.151279
-78.02,34,1.807564
-76.87,42.9,5.4505006
-84.25,39.35,8.0088988
-106.07,35.5,54.477197
-116,32.75,5.1167964
-123.92,40.48,5.1167964
-86.18,32.43,3.1423804
-95.05,39.1,8.9265851
-81.53,37.58,13.097887
-82.23,35.42,10.539488
-97.02,32.63,6.1179088
-122.7,47.37,1.807564
-100.6,36.1,26.25139
-82.47,33.78,5.8954394
-111.367,42.95,59.288098
-99.02,45.45,14.627364
-77.18,39.45,5.2836485
-101.83,33.65,29.143493
-97.58,40.17,14.182425
-121.93,47.15,12.764182
-120.799,42.698,61.846496
-75.68,38.22,1.807564
-85.5,37.25,6.6462736
-88.07,38.7,5.7007786
-99.92,34.68,15.294772
-94.18,31.8,4.6162403
-103.88,41.65,39.460512
-82.32,27.25,1.807564
-87.15,37.77,5.0611791
-81.12,37.1,18.604004
-98.67,31.55,13.765295
-101.05,39.8,26.140156
-112.17,34.3,33.592881
-95.23,33.18,5.7007786
-111.067,40.617,71.829811
-97.55,44.38,16.323693
-98.33,28.63,3.6707453
-100.28,44.38,16.268076
-97.22,30.62,5.6173526
-81.13,26.6,1.807564
-105.05,35.18,45.244716
-77.92,34.27,1.9466073
-97.97,41.37,15.461624
-123.93,46.97,1.8631813
-112.383,38.483,80.478309
-89.97,34.62,5.7007786
-112.817,47.45,52.169077
-122.53,48.8,2.9477197
-101.42,47.63,17.964405
-116.3,40.65,50.500556
-109.83,32.25,37.263626
-123.28,39.78,13.431591
-111.417,44.533,67.01891
-99.3,37.6,20.634038
-80.03,32.9,2.0300334
-110.27,47.6,28.281424
-104,30.67,59.232481
-70.27,45.63,11.651835
-107.32,38.05,77.030033
-88.73,32.03,3.5873192
-103.73,32.83,36.846496
-90.37,40.95,8.2591769
-115.45,44.05,61.568409
-95.13,42.88,12.486096
-86.17,41.75,8.4260289
-119.7,37.27,21.662959
-123.35,39.42,13.097887
-95.7,39.25,11.484983
-94.92,39.77,8.9265851
-100.37,35.92,21.496107
-113,42.67,37.291435
-91.9,39.17,8.1757508
-76.2,36.32,1.6963293
-88.1,43.23,9.1768632
-92.98,42.78,10.038932
-87.9,41.98,7.2858732
-109.67,31.6,36.985539
-107.85,44.8,81.173526
-76.13,41.2,8.4260289
-74.3,44.85,9.0934372
-122.55,37.95,1.7241379
-96.83,30.35,4.4493882
-96.75,40.3,12.625139
-77.12,41.73,16.490545
-72.08,42.05,7.9254727
-94.62,33.52,5.1167964
-98.47,41.27,16.685206
-116.42,44.75,28.36485
-113.72,39.9,38.459399
-84.72,37.82,6.2291435
-116.63,46.22,37.068966
-94.47,43.63,11.707453
-72.95,41.92,7.2302558
-110.133,43.383,75.83426
-81.97,35.12,7.9810901
-92.72,42.4,10.539488
-98.2,38.22,15.54505
-80.52,33.9,3.7541713
-113.88,39.65,41.935484
-123.87,45.45,1.7241379
-95.63,29.62,2.3081201
-111.65,41.03,44.688543
-78.75,43.08,6.7296997
-121.341,47.275,34.371524
-97.97,42.07,16.129032
-79.2,34.82,3.3370412
-105.067,37.331,86.429366
-118.9,46.73,11.234705
-96.63,32.27,5.5339266
-116.78,32.83,16.073415
-120.17,46.52,14.794216
-110.75,39.9,78.78198
-106.13,41.3,70.077864
-91.27,33.83,2.8642937
-97.32,29.82,5.5339266
-94.33,38.88,10.122358
-110.533,42.467,69.96663
-100.12,40.12,21.162403
-90.25,42.33,8.5094549
-89.33,32.8,4.9499444
-75.52,38.33,2.057842
-112.65,46.95,39.822024
-90.13,36.45,4.1713014
-106.78,37.48,91.824249
-103.92,35.82,48.720801
-109.883,40.617,82.174638
-98.9,41.37,19.632925
-106.62,41.18,64.321468
-100.7,43.88,21.301446
-88.13,32.83,2.6974416
-86.87,40.35,6.7296997
-105.95,37.17,66.824249
-91.87,37.48,11.568409
-99.32,43.73,15.711902
-120.13,41.85,39.822024
-77.55,36.68,2.3081201
-81.87,36.17,33.426029
-90.52,30.93,3.5038932
-73.08,44.83,4.9499444
-86.13,36.9,6.6462736
-98.55,28.47,3.8375973
-119.05,36.18,5.2002225
-98.65,34.42,11.401557
-96.95,33.4,7.3136819
-98.17,32.25,12.486096
-85.4,33.53,11.651835
-103.28,44.12,30.895439
-77.97,34.72,2.057842
-113.15,46.67,35.066741
-101.12,40.35,25.055617
-82.68,43.87,6.8965517
-124.42,42.4,2.057842
-111.95,41.25,38.515017
-90.47,31.25,5.5617353
-100.97,40.52,27.335929
-87.25,32.9,5.5061179
-121.5,36.35,17.241379
-89.67,33.98,3.7541713
-88.33,46.67,16.407119
-91.42,38.7,6.6462736
-114.52,42.73,33.342603
-121.1,42.43,38.737486
-105.38,36.13,69.911012
-111.28,40.65,56.785317
-117.1167,39.3,75.389321
-83.47,32.27,3.948832
-80.32,36.92,23.692992
-92.13,35.87,8.1757508
-74.43,42.32,11.568409
-117.533,41.75,58.453838
-77.3,34.83,1.974416
-89.83,29.87,1.7241379
-102.53,44.3,24.193548
-83.97,43.42,7.3136819
-100.67,44.25,15.100111
-121.75,45.3,35.400445
-121.857,44.421,40.878754
-122.97,43.78,8.0645161
-91.23,44.3,8.9265851
-90.73,39.72,7.56396
-74.3,40.83,3.7541713
-111.22,47.78,30.895439
-86.22,41.07,8.1757508
-116.98,33.93,23.52614
-105.02,39.9,47.107898
-87.7,39.62,7.730812
-112.18,35.25,58.843159
-85.85,43.9,8.676307
-110.47,48.72,27.919911
-88.28,39.8,7.1468298
-120.18,39.82,43.576196
-89.13,38.57,5.8954394
-97.47,30.03,5.4505006
-118.67,47.75,20.550612
-87.32,35.27,9.705228
-98.93,30.97,18.520578
-87.58,32.7,3.5038932
-92.27,41.9,8.759733
-82.32,28.73,1.974416
-95.32,33.52,5.2002225
-93.38,48.57,11.651835
-92.78,41.07,9.0934372
-86.42,39.43,6.7296997
-94.87,40.35,11.484983
-74.68,41.38,5.6173526
-70.35,44.82,6.5628476
-95.27,31.97,6.4794216
-120.53,46.57,10.650723
-86.5,30.52,2.1412681
-120.736,48.519,42.157953
-97.8,36.72,10.51168
-86.43,36.97,6.1179088
-113.1,37.7,49.276974
-123.35,45.32,7.7586207
-72.03,42.43,9.3437152
-81,35.02,6.4794216
-107.9,40.03,54.560623
-97.73,42.03,15.54505
-71.28,42.48,3.003337
-110.33,34.5,53.170189
-96.48,41.93,12.486096
-74.22,44.75,10.622914
-98.32,39.5,14.377086
-83.95,35.88,8.676307
-88.22,34.8,6.7296997
-97.88,35.17,12.208009
-94.35,46.42,11.985539
-81.73,28.02,3.1701891
-109.28,43.37,53.726363
-84.95,46.77,6.868743
-69.27,44.92,4.3659622
-89.22,35.1,5.5339266
-122.77,47.95,3.7541713
-98.37,33.43,10.28921
-106.83,40.5,59.621802
-89,34.47,4.8665184
-88.58,35.17,5.1167964
-96.17,36.55,7.9254727
