-95.58,43.65,14.961068
-100.63,35.7,25
-111.633,41.9,72.858732
-97.33,30.7,6.2291435
-94.58,37.23,9.705228
-93.97,34.48,10.984427
-71.07,43.05,3.3370412
-102.63,41.15,34.121246
-119.4,40.58,35.400445
-95.62,44.23,13.542825
-110,45,63.959956
-94.8,30.05,1.9466073
-87.5,38.73,5.4505006
-97.38,42.92,12.513904
-104.97,46.77,22.914349
-85.68,32.83,7.3971079
-84.75,33.75,11.985539
-97.97,42.07,16.129032
-95.73,39.47,10.456062
-121.48,47.77,8.1757508
-87.3,38.87,6.3125695
-75.4,38.17,1.807564
-103.18,43.83,29.644049
-97.05,42.02,13.515017
-122.68,45.52,2.9755284
-86.5,37.42,6.7296997
-123.53,41.3,5.1167964
-105.067,37.331,86.429366
-89.83,33.8,3.2536151
-107.507,37.485,93.882091
-94.88,39.07,8.4260289
-108.68,43.25,47.747497
-81.92,38.92,6.5628476
-108.93,43.23,48.887653
-104.7,44.58,34.371524
-103.42,45.87,25.806452
-86.7,33.68,6.785317
-85.73,38.18,5.8954394
-85.13,34.9,8.592881
-95.23,33.33,4.6162403
-116.93,33.93,23.609566
-97.7,39.13,12.736374
-120.82,39.02,28.78198
-111.417,44.533,67.01891
-111.15,41.53,55.172414
-122.88,41.85,16.045606
-119.496,45.105,46.162403
-110.2,43.133,68.882091
-101.45,35.65,28.281424
-78.25,40.22,8.4260289
-77.18,36.13,2.057842
-69.72,45.58,10.372636
-120.85,37.48,2.5027809
-104.83,39.98,43.882091
-101.35,41.13,27.586207
-112.87,34.47,28.78198
-116.57,48.28,19.438265
-94.3,43.07,12.068966
-75.52,43.58,16.824249
-83.28,36.2,13.153504
-82.92,32.55,3.8375973
-118.38,33.8,3.4204672
-85.62,34.57,10.650723
-86.82,34.17,8.4260289
-97.55,33.53,11.568409
-93.45,35.63,17.769744
-81.13,26.6,1.807564
-76.43,42.95,9.0934372
-94.2,42.5,11.095662
-81.97,32.87,3.2814238
-95.47,39.33,9.7886541
-99.35,35.87,18.937709
-105.4,36.7,75.166852
-111.617,40.433,70.661846
-87.53,44.3,6.7296997
-97.72,30.68,9.1212458
-79.4,39.4,22.163515
-85.58,44.73,7.2024472
-97.7,26.2,1.974416
-95.98,44.55,11.568409
-97.35,32.82,7.6195773
-121.0833,47.7333,36.151279
-95.52,39.67,10.372636
-121.27,39.23,6.5628476
-112.58,44.65,54.810901
-95.25,30.2,3.7541713
-110.8,40.867,78.36485
-101.9,37,32.341491
-74.43,41.03,8.0923248
-123.97,41.85,4.894327
-75.58,38.37,1.7241379
-82.38,35.57,38.264739
-71.72,44.42,8.8431591
-112.9,37.583,79.644049
-118.5,34,1.807564
-111.48,45.95,35.901001
-118.47,35.13,35.400445
-111.37,35.52,43.186874
-117.22,33.2,6.4794216
