-139.375,-45.5
-133.125,73.5
109.375,63.5
-75.625,35.5
84.375,-77.5
-114.375,10.5
126.875,88.5
-165.625,19.5
-155.625,74.5
-51.875,-84.5
100.625,29.5
-154.375,-35.5
63.125,-53.5
145.625,-19.5
-24.375,-34.5
70.625,-77.5
-129.375,77.5
46.875,80.5
169.375,31.5
151.875,-41.5
-51.875,58.5
-96.875,84.5
-70.625,17.5
-86.875,-29.5
140.625,-16.5
83.125,-65.5
-68.125,13.5
86.875,-2.5
-38.125,23.5
-68.125,-38.5
33.125,-35.5
21.875,75.5
-131.875,3.5
64.375,-1.5
-145.625,19.5
105.625,86.5
6.875,-40.5
-4.375,-77.5
-173.125,-4.5
8.125,-30.5
140.625,64.5
-69.375,59.5
-111.875,81.5
-70.625,-59.5
-35.625,46.5
111.875,31.5
171.875,34.5
58.125,-30.5
-111.875,60.5
-163.125,26.5
-145.625,33.5
21.875,67.5
66.875,42.5
-53.125,72.5
-143.125,19.5
29.375,-69.5
66.875,22.5
-75.625,5.5
-89.375,-72.5
103.125,-15.5
-38.125,89.5
91.875,-72.5
19.375,-69.5
-109.375,-59.5
-129.375,-22.5
-136.875,-0.5
-66.875,-53.5
-76.875,-75.5
-19.375,13.5
148.125,15.5
96.875,-57.5
0.625,5.5
31.875,-36.5
168.125,-9.5
-101.875,-21.5
51.875,25.5
-58.125,42.5
165.625,64.5
-113.125,-57.5
35.625,64.5
-50.625,27.5
-41.875,-52.5
-161.875,-52.5
48.125,-61.5
19.375,11.5
-133.125,36.5
-106.875,21.5
99.375,28.5
-174.375,55.5
-105.625,53.5
