178,120.0021,-38.6924,51.634921
184,119.377,-38.44,65.079365
65,122.5277,41.3023,32.539683
55,119.5356,-38.3975,66.873016
192,119.238,-37.555,44.444444
20,122.5277,-41.3023,32.539683
1,121.321,-39.813,0.79365079
52,118.937,-37.183,73.015873
78,120.678,-39.623,21.904762
130,120.118,-38.678,31.746032
151,118.562,-37.176,71.428571
170,118.442,-36.497,82.539683
85,121.198,-40.77,30.952381
68,119.662,-38.158,52.380952
35,120.197,-38.925,55.555556
144,122.8,-41.008,20.634921
205,118.562,-37.162,80.952381
50,120.118,-38.678,31.746032
13,122.5277,41.3023,32.539683
116,119.234,-38.077,66.666667
